id,name,cate,corp,renamecardimage,cardimage,pre,discontinue,sharestate,annual
1771,POP New 우리V카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1813/card_img/22296/1813card.png,https://api.card-gorilla.com:8080/storage/card/1813/card_img/22296/1813card.png,12,0,1,6
1772,삼성생명 삼성시그니처카드 (포인트0.5%),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1814/card_img/22295/1814card.png,https://api.card-gorilla.com:8080/storage/card/1814/card_img/22295/1814card.png,0,0,1,4
1773,CJ ONE 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1815/card_img/22291/1815card.png,https://api.card-gorilla.com:8080/storage/card/1815/card_img/22291/1815card.png,45,0,1,3
1774,카드의정석 시니어플러스,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1816/card_img/22290/1816card.png,https://api.card-gorilla.com:8080/storage/card/1816/card_img/22290/1816card.png,12,0,1,6
1775,삼성생명 삼성시그니처카드 (포인트1%),CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1817/card_img/22289/1817card.png,https://api.card-gorilla.com:8080/storage/card/1817/card_img/22289/1817card.png,30,0,1,1
1776,카드의정석 삼성화재 당신에게 좋은보험,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1818/card_img/22288/1818card.png,https://api.card-gorilla.com:8080/storage/card/1818/card_img/22288/1818card.png,49,0,1,7
1777,메리츠다이렉트 롯데 포인트플러스카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1819/card_img/22287/1819card.jpg,https://api.card-gorilla.com:8080/storage/card/1819/card_img/22287/1819card.jpg,21,0,1,0
1778,삼성생명 삼성시그니처카드 (스카이패스),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1820/card_img/22286/1820card.png,https://api.card-gorilla.com:8080/storage/card/1820/card_img/22286/1820card.png,11,0,1,7
1779,삼성생명 삼성시그니처카드 (아시아나),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1821/card_img/22285/1821card.png,https://api.card-gorilla.com:8080/storage/card/1821/card_img/22285/1821card.png,39,0,1,10
1780,메가패스 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1822/card_img/22284/1822card.jpg,https://api.card-gorilla.com:8080/storage/card/1822/card_img/22284/1822card.jpg,18,0,1,8
1781,YES24 우리V카드 知,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1823/card_img/22283/1823card.png,https://api.card-gorilla.com:8080/storage/card/1823/card_img/22283/1823card.png,5,0,1,10
1782,더존 삼성비즈퍼스트카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1824/card_img/22282/1824card.png,https://api.card-gorilla.com:8080/storage/card/1824/card_img/22282/1824card.png,34,0,1,3
1783,외식가족공제 신한카드 Hi-point MyShop,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1825/card_img/22281/1825card.png,https://api.card-gorilla.com:8080/storage/card/1825/card_img/22281/1825card.png,22,0,1,7
1784,모네타 롯데포인트플러스 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1826/card_img/22280/1826card.jpg,https://api.card-gorilla.com:8080/storage/card/1826/card_img/22280/1826card.jpg,35,0,1,3
1785,위즈위드 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1827/card_img/22279/1827card.jpg,https://api.card-gorilla.com:8080/storage/card/1827/card_img/22279/1827card.jpg,17,0,1,4
1786,쿠쿠 렌탈프리멤버십 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1828/card_img/22278/1828card.png,https://api.card-gorilla.com:8080/storage/card/1828/card_img/22278/1828card.png,17,0,1,1
1787,바디프랜드 카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1829/card_img/22277/1829card.png,https://api.card-gorilla.com:8080/storage/card/1829/card_img/22277/1829card.png,0,0,1,6
1788,현대해상 오토인슈 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1830/card_img/22276/1830card.png,https://api.card-gorilla.com:8080/storage/card/1830/card_img/22276/1830card.png,18,0,1,9
1789,유니클로 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1831/card_img/22274/1831card.jpg,https://api.card-gorilla.com:8080/storage/card/1831/card_img/22274/1831card.jpg,24,0,1,6
1790,후불 하이패스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1832/card_img/22270/1832card.png,https://api.card-gorilla.com:8080/storage/card/1832/card_img/22270/1832card.png,1,0,1,5
1791,신한카드 미래설계 4Tune 체크,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1833/card_img/22269/1833card.png,https://api.card-gorilla.com:8080/storage/card/1833/card_img/22269/1833card.png,33,0,1,5
1792,신한카드 Change-Up 체크,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1834/card_img/22268/1834card.png,https://api.card-gorilla.com:8080/storage/card/1834/card_img/22268/1834card.png,36,0,1,1
1793,개인택시운송자사업자 신한카드 T-플러스,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1835/card_img/22267/1835card.png,https://api.card-gorilla.com:8080/storage/card/1835/card_img/22267/1835card.png,30,0,1,1
1794,디앤샵 롯데포인트플러스카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1836/card_img/22266/1836card.jpg,https://api.card-gorilla.com:8080/storage/card/1836/card_img/22266/1836card.jpg,2,0,1,5
1795,후이즈 DC카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1837/card_img/22130/1837card.jpg,https://api.card-gorilla.com:8080/storage/card/1837/card_img/22130/1837card.jpg,28,0,1,9
1796,매일경제 NEW우리V카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1838/card_img/22131/1838card.png,https://api.card-gorilla.com:8080/storage/card/1838/card_img/22131/1838card.png,34,0,1,4
1797,AIA생명 롯데 리얼체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1839/card_img/22132/1839card.jpg,https://api.card-gorilla.com:8080/storage/card/1839/card_img/22132/1839card.jpg,18,0,1,5
1798,AIA생명 롯데 리얼카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1840/card_img/22712/1840card.jpg,https://api.card-gorilla.com:8080/storage/card/1840/card_img/22712/1840card.jpg,32,0,1,4
1799,AXA다이렉트 프라임 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1841/card_img/22134/1841card.png,https://api.card-gorilla.com:8080/storage/card/1841/card_img/22134/1841card.png,44,0,1,9
1800,라비다 DC 플러스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1842/card_img/22135/1842card.jpg,https://api.card-gorilla.com:8080/storage/card/1842/card_img/22135/1842card.jpg,10,0,1,10
1801,라츠 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1843/card_img/22136/1843card.jpg,https://api.card-gorilla.com:8080/storage/card/1843/card_img/22136/1843card.jpg,8,0,1,5
1802,B롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1844/card_img/22137/1844card.jpg,https://api.card-gorilla.com:8080/storage/card/1844/card_img/22137/1844card.jpg,9,0,1,4
1803,APT 우리知카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1845/card_img/22138/1845card.png,https://api.card-gorilla.com:8080/storage/card/1845/card_img/22138/1845card.png,13,0,1,1
1804,부자되세요 홈쇼핑카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1846/card_img/22139/1846card.png,https://api.card-gorilla.com:8080/storage/card/1846/card_img/22139/1846card.png,14,0,1,10
1805,카드의정석 넥센타이어렌탈 우리카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1847/card_img/22140/1847card.jpg,https://api.card-gorilla.com:8080/storage/card/1847/card_img/22140/1847card.jpg,5,0,1,7
1806,롯데렌터카 신차장 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1848/card_img/22141/1848card.png,https://api.card-gorilla.com:8080/storage/card/1848/card_img/22141/1848card.png,16,0,1,10
1807,더케이 손해보험 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1849/card_img/22142/1849card.jpg,https://api.card-gorilla.com:8080/storage/card/1849/card_img/22142/1849card.jpg,15,0,1,7
1808,데일리카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1850/card_img/22143/1850card.png,https://api.card-gorilla.com:8080/storage/card/1850/card_img/22143/1850card.png,15,0,1,0
1809,GS칼텍스 화물복지카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1851/card_img/22144/1851card.png,https://api.card-gorilla.com:8080/storage/card/1851/card_img/22144/1851card.png,13,0,1,0
1810,카드의정석 JVM,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1852/card_img/22145/1852card.png,https://api.card-gorilla.com:8080/storage/card/1852/card_img/22145/1852card.png,42,0,1,6
1811,맑은 우리 카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1853/card_img/22146/1853card.png,https://api.card-gorilla.com:8080/storage/card/1853/card_img/22146/1853card.png,32,0,1,9
1812,ALL 다모아카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1854/card_img/22147/1854card.png,https://api.card-gorilla.com:8080/storage/card/1854/card_img/22147/1854card.png,40,0,1,1
1813,우리사장님(Power)카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1855/card_img/22148/1855card.png,https://api.card-gorilla.com:8080/storage/card/1855/card_img/22148/1855card.png,4,0,1,0
1814,카드의정석 하이마트,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1856/card_img/22149/1856card.png,https://api.card-gorilla.com:8080/storage/card/1856/card_img/22149/1856card.png,22,0,1,7
1815,동부생명 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1857/card_img/22150/1857card.jpg,https://api.card-gorilla.com:8080/storage/card/1857/card_img/22150/1857card.jpg,20,0,1,10
1816,딜라이브 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1858/card_img/22151/1858card.png,https://api.card-gorilla.com:8080/storage/card/1858/card_img/22151/1858card.png,1,0,1,3
1817,OK캐쉬백 위비할인카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1859/card_img/22152/1859card.png,https://api.card-gorilla.com:8080/storage/card/1859/card_img/22152/1859card.png,18,0,1,8
1818,RAUME O,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1860/card_img/22153/1860card.png,https://api.card-gorilla.com:8080/storage/card/1860/card_img/22153/1860card.png,35,0,1,0
1819,롭스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1861/card_img/22154/1861card.jpg,https://api.card-gorilla.com:8080/storage/card/1861/card_img/22154/1861card.jpg,31,0,1,8
1820,롭스 선불캐시비 롯데체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1862/card_img/22155/1862card.jpg,https://api.card-gorilla.com:8080/storage/card/1862/card_img/22155/1862card.jpg,23,0,1,0
1821,롯데 I♡Jeju 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1863/card_img/22156/1863card.png,https://api.card-gorilla.com:8080/storage/card/1863/card_img/22156/1863card.png,19,0,1,5
1822,롯데 weekly 체크카드(경기도 청소년 교통비 지원),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1864/card_img/22157/1864card.png,https://api.card-gorilla.com:8080/storage/card/1864/card_img/22157/1864card.png,31,0,1,6
1823,RAUME O (스카이패스),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1865/card_img/22158/1865card.png,https://api.card-gorilla.com:8080/storage/card/1865/card_img/22158/1865card.png,30,0,1,6
1824,RAUME O (아시아나),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1866/card_img/22159/1866card.png,https://api.card-gorilla.com:8080/storage/card/1866/card_img/22159/1866card.png,6,0,1,7
1825,교원 웰스 우리카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1867/card_img/22129/1867card.png,https://api.card-gorilla.com:8080/storage/card/1867/card_img/22129/1867card.png,49,0,1,1
1826,라이나생명 라서즐거운카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1868/card_img/22128/1868card.png,https://api.card-gorilla.com:8080/storage/card/1868/card_img/22128/1868card.png,9,0,1,10
1827,신세계 THE S VIP,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1869/card_img/22127/1869card.png,https://api.card-gorilla.com:8080/storage/card/1869/card_img/22127/1869card.png,16,0,1,4
1828,신세계 THE S PRESTIGE 삼성카드,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1870/card_img/22126/1870card.png,https://api.card-gorilla.com:8080/storage/card/1870/card_img/22126/1870card.png,48,0,1,5
1829,제일아쿠아 포티 라서즐거운카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1871/card_img/22125/1871card.png,https://api.card-gorilla.com:8080/storage/card/1871/card_img/22125/1871card.png,6,0,1,4
1830,새마을금고 삼성체크카드,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1872/card_img/22124/1872card.png,https://api.card-gorilla.com:8080/storage/card/1872/card_img/22124/1872card.png,43,0,1,9
1831,대림케어 라서즐거운카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1873/card_img/22123/1873card.png,https://api.card-gorilla.com:8080/storage/card/1873/card_img/22123/1873card.png,19,0,1,7
1832,코웨이 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1874/card_img/22122/1874card.png,https://api.card-gorilla.com:8080/storage/card/1874/card_img/22122/1874card.png,12,0,1,3
1833,헬러라서 즐거운카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1875/card_img/22121/1875card.png,https://api.card-gorilla.com:8080/storage/card/1875/card_img/22121/1875card.png,35,0,1,6
1834,새마을금고 삼성애니패스포인트체크카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1876/card_img/22120/1876card.png,https://api.card-gorilla.com:8080/storage/card/1876/card_img/22120/1876card.png,23,0,1,7
1835,우리 YG 신용카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1877/card_img/22119/1877card.png,https://api.card-gorilla.com:8080/storage/card/1877/card_img/22119/1877card.png,42,0,1,8
1836,동양매직 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1878/card_img/22118/1878card.png,https://api.card-gorilla.com:8080/storage/card/1878/card_img/22118/1878card.png,39,0,1,1
1837,삼성오토캐시백체크카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1879/card_img/22117/1879card.png,https://api.card-gorilla.com:8080/storage/card/1879/card_img/22117/1879card.png,36,0,1,2
1838,한샘 라서즐거운 카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1880/card_img/22116/1880card.png,https://api.card-gorilla.com:8080/storage/card/1880/card_img/22116/1880card.png,38,0,1,5
1839,코웨이 Slim할부 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1881/card_img/22115/1881card.png,https://api.card-gorilla.com:8080/storage/card/1881/card_img/22115/1881card.png,18,0,1,1
1840,삼성 디지털프라자 삼성카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1882/card_img/25527/1882card-%281%29.png,https://api.card-gorilla.com:8080/storage/card/1882/card_img/25527/1882card-%281%29.png,28,0,1,1
1841,PAYCO taptap,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1883/card_img/22113/1883card.png,https://api.card-gorilla.com:8080/storage/card/1883/card_img/22113/1883card.png,27,0,1,5
1842,라이프파트너 삼성카드,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1884/card_img/22112/1884card.png,https://api.card-gorilla.com:8080/storage/card/1884/card_img/22112/1884card.png,41,0,1,8
1843,삼성카드 BIZ 6 V2,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1885/card_img/22111/1885card.png,https://api.card-gorilla.com:8080/storage/card/1885/card_img/22111/1885card.png,36,0,1,9
1844,삼성 리워즈 삼성카드 taptap,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1886/card_img/22110/1886card.png,https://api.card-gorilla.com:8080/storage/card/1886/card_img/22110/1886card.png,20,0,1,6
1845,넷마블 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1887/card_img/22109/1887card.png,https://api.card-gorilla.com:8080/storage/card/1887/card_img/22109/1887card.png,8,0,1,1
1846,SRT GS칼텍스 신한카드 Shine,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1888/card_img/22108/1888card.png,https://api.card-gorilla.com:8080/storage/card/1888/card_img/22108/1888card.png,46,0,1,1
1847,Toss taptap S,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1889/card_img/22107/1889card.png,https://api.card-gorilla.com:8080/storage/card/1889/card_img/22107/1889card.png,11,0,1,6
1848,세이 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1890/card_img/22106/1890card.png,https://api.card-gorilla.com:8080/storage/card/1890/card_img/22106/1890card.png,17,0,1,8
1849,Syrup n 11ST 우리카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1891/card_img/22105/1891card.png,https://api.card-gorilla.com:8080/storage/card/1891/card_img/22105/1891card.png,15,0,1,1
1850,Every Mall카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1892/card_img/22104/1892card.png,https://api.card-gorilla.com:8080/storage/card/1892/card_img/22104/1892card.png,15,0,1,1
1851,우리 전통시장 W카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1893/card_img/22103/1893card.png,https://api.card-gorilla.com:8080/storage/card/1893/card_img/22103/1893card.png,11,0,1,3
1852,위니아대우 스마트 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1894/card_img/22102/1894card.png,https://api.card-gorilla.com:8080/storage/card/1894/card_img/22102/1894card.png,43,0,1,9
1853,일룸 스마트 우리카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1895/card_img/22101/1895card.png,https://api.card-gorilla.com:8080/storage/card/1895/card_img/22101/1895card.png,28,0,1,0
1854,한샘 스마트 우리카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1896/card_img/22100/1896card.png,https://api.card-gorilla.com:8080/storage/card/1896/card_img/22100/1896card.png,8,0,1,8
1855,NEW BS렌탈 우리카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1897/card_img/22099/1897card.png,https://api.card-gorilla.com:8080/storage/card/1897/card_img/22099/1897card.png,3,0,1,4
1856,현대 HCN 라서즐거운카드,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1898/card_img/22098/1898card.png,https://api.card-gorilla.com:8080/storage/card/1898/card_img/22098/1898card.png,40,0,1,10
1857,New LG전자 베스트샵 PLUS 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1899/card_img/22097/1899card.png,https://api.card-gorilla.com:8080/storage/card/1899/card_img/22097/1899card.png,15,0,1,10
1858,Win.K 체크카드,CRD,교보증권,https://api.card-gorilla.com:8080/storage/card/1900/card_img/22096/1900card.png,https://api.card-gorilla.com:8080/storage/card/1900/card_img/22096/1900card.png,36,0,1,6
1859,현대렌탈케어 우리카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1901/card_img/22095/1901card.png,https://api.card-gorilla.com:8080/storage/card/1901/card_img/22095/1901card.png,1,0,1,0
1860,삼성카드 BIZ 4 V2,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1902/card_img/22094/1902card.png,https://api.card-gorilla.com:8080/storage/card/1902/card_img/22094/1902card.png,32,0,1,10
1861,부자되세요 더마일리지 체크카드,CRD,교보증권,https://api.card-gorilla.com:8080/storage/card/1903/card_img/22093/1903card.png,https://api.card-gorilla.com:8080/storage/card/1903/card_img/22093/1903card.png,50,0,1,9
1862,THE O V2 (포인트),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1904/card_img/22092/1904card.png,https://api.card-gorilla.com:8080/storage/card/1904/card_img/22092/1904card.png,11,0,1,2
1863,THE O V2 (아시아나),CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1905/card_img/22091/1905card.png,https://api.card-gorilla.com:8080/storage/card/1905/card_img/22091/1905card.png,6,0,1,2
1864,후불하이패스카드(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1906/card_img/22090/1906card.png,https://api.card-gorilla.com:8080/storage/card/1906/card_img/22090/1906card.png,9,0,1,4
1865,우체국 우리동네plus 체크카드,CHK,우체국,https://api.card-gorilla.com:8080/storage/card/1907/card_img/24418/1907card.png,https://api.card-gorilla.com:8080/storage/card/1907/card_img/24418/1907card.png,35,0,1,6
1866,THE 1,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1908/card_img/22088/1908card.png,https://api.card-gorilla.com:8080/storage/card/1908/card_img/22088/1908card.png,1,0,1,6
1867,THE 1 (스카이패스),CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1909/card_img/22087/1909card.png,https://api.card-gorilla.com:8080/storage/card/1909/card_img/22087/1909card.png,7,0,1,0
1868,Joy더함카드(비씨),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1910/card_img/22086/1910card.png,https://api.card-gorilla.com:8080/storage/card/1910/card_img/22086/1910card.png,43,0,1,1
1869,할인더함카드(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1911/card_img/22085/1911card.png,https://api.card-gorilla.com:8080/storage/card/1911/card_img/22085/1911card.png,32,0,1,5
1870,유안타 Stock+ 체크카드,CRD,유안타증권,https://api.card-gorilla.com:8080/storage/card/1912/card_img/22084/1912card.png,https://api.card-gorilla.com:8080/storage/card/1912/card_img/22084/1912card.png,31,0,1,5
1871,THE 1 BIZ,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1913/card_img/22083/1913card.png,https://api.card-gorilla.com:8080/storage/card/1913/card_img/22083/1913card.png,23,0,1,8
1872,포인트더함카드(비씨),CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1914/card_img/22082/1914card.png,https://api.card-gorilla.com:8080/storage/card/1914/card_img/22082/1914card.png,4,0,1,10
1873,채움 후불하이패스카드(비씨),CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1915/card_img/22081/1915card.png,https://api.card-gorilla.com:8080/storage/card/1915/card_img/22081/1915card.png,47,0,1,10
1874,YoungPro NH투자증권 카드,CRD,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1916/card_img/22080/1916card.png,https://api.card-gorilla.com:8080/storage/card/1916/card_img/22080/1916card.png,8,0,1,7
1875,하나로카드,CHK,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1917/card_img/22079/1917card.png,https://api.card-gorilla.com:8080/storage/card/1917/card_img/22079/1917card.png,26,0,1,2
1876,유안타 W-CMA 롯데체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1918/card_img/22078/1918card.jpg,https://api.card-gorilla.com:8080/storage/card/1918/card_img/22078/1918card.jpg,50,0,1,9
1877,유안타 W-CMA 캐시백 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1919/card_img/22077/1919card.jpg,https://api.card-gorilla.com:8080/storage/card/1919/card_img/22077/1919card.jpg,2,0,1,7
1878,유안타 W-CMA 포인트플러스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1920/card_img/22076/1920card.jpg,https://api.card-gorilla.com:8080/storage/card/1920/card_img/22076/1920card.jpg,1,0,1,7
1879,야구사랑 체크카드(LG트윈스),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1921/card_img/22075/1921card.jpg,https://api.card-gorilla.com:8080/storage/card/1921/card_img/22075/1921card.jpg,5,0,1,3
1880,DC Plus 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1923/card_img/22074/1923card.png,https://api.card-gorilla.com:8080/storage/card/1923/card_img/22074/1923card.png,43,0,1,2
1881,야구사랑 체크카드(SK와이번스),CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1925/card_img/22073/1925card.jpg,https://api.card-gorilla.com:8080/storage/card/1925/card_img/22073/1925card.jpg,33,0,1,3
1882,E1 LPG 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1926/card_img/22072/1926card.jpg,https://api.card-gorilla.com:8080/storage/card/1926/card_img/22072/1926card.jpg,28,0,1,1
1883,야구사랑 체크카드(기아타이거즈),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1927/card_img/22071/1927card.jpg,https://api.card-gorilla.com:8080/storage/card/1927/card_img/22071/1927card.jpg,15,0,1,1
1884,야구사랑 체크카드(넥센히어로즈),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1928/card_img/22070/1928card.jpg,https://api.card-gorilla.com:8080/storage/card/1928/card_img/22070/1928card.jpg,7,0,1,4
1885,야구사랑 체크카드(삼성라이온즈),CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1929/card_img/22069/1929card.jpg,https://api.card-gorilla.com:8080/storage/card/1929/card_img/22069/1929card.jpg,40,0,1,3
1886,야구사랑 체크카드(한화이글스),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1930/card_img/22068/1930card.jpg,https://api.card-gorilla.com:8080/storage/card/1930/card_img/22068/1930card.jpg,40,0,1,5
1887,어바웃 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1931/card_img/22067/1931card.jpg,https://api.card-gorilla.com:8080/storage/card/1931/card_img/22067/1931card.jpg,33,0,1,5
1888,E1 LPG 롯데 체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1932/card_img/22066/1932card.jpg,https://api.card-gorilla.com:8080/storage/card/1932/card_img/22066/1932card.jpg,7,0,1,6
1889,베스트파트너 법인카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1933/card_img/22065/1933card.png,https://api.card-gorilla.com:8080/storage/card/1933/card_img/22065/1933card.png,42,0,1,0
1890,레일플러스 포인트 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1934/card_img/22064/1934card.jpg,https://api.card-gorilla.com:8080/storage/card/1934/card_img/22064/1934card.jpg,3,0,1,7
1891,비즈니스 법인카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1935/card_img/22063/1935card.png,https://api.card-gorilla.com:8080/storage/card/1935/card_img/22063/1935card.png,35,0,1,8
1892,로열30 인피니트 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1936/card_img/22062/1936card.jpg,https://api.card-gorilla.com:8080/storage/card/1936/card_img/22062/1936card.jpg,44,0,1,0
1893,아멕스 센츄리온 법인카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1937/card_img/22061/1937card.png,https://api.card-gorilla.com:8080/storage/card/1937/card_img/22061/1937card.png,49,0,1,7
1894,롯데 AUTO 세이브 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1938/card_img/22060/1938card.jpg,https://api.card-gorilla.com:8080/storage/card/1938/card_img/22060/1938card.jpg,48,0,1,1
1895,우리은행 롯데 오토빌 법인카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1939/card_img/22059/1939card.png,https://api.card-gorilla.com:8080/storage/card/1939/card_img/22059/1939card.png,38,0,1,6
1896,스카이패스카드,CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/1940/card_img/22058/1940card.png,https://api.card-gorilla.com:8080/storage/card/1940/card_img/22058/1940card.png,12,0,1,9
